ads_id,prop_name,completion_year,monthly_rent,location,property_type_grouped,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region,f_barbeque_area,f_club_house,f_gymnasium,f_jogging_track,f_lift,f_minimart,f_multipurpose_hall,f_playground,f_sauna,f_security,f_squash_court,f_swimming_pool,f_tennis_court,fa_air-cond,fa_internet,fa_washing_machine
100834883,Pangsapuri Saujana Permai 2,2006,950,104,1,3,2,2,1000,2,"Security, Lift, Minimart","Air-Cond, Cooking Allowed",2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
100834685,Empire City,2015,1500,95,1,1,0,2,952,0,"Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
100834709,Seri Mutiara Apartment @ Setia Alam,2015,1250,129,1,3,2,2,939,1,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Club house",Cooking Allowed,2,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
100834870,Sky Awani Residensi 2,Unknown,1250,87,1,3,1,2,800,1,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Cooking Allowed, Near KTM/LRT",2,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
99774476,Unknown,Unknown,1800,71,1,2,1,2,1450,2,"Parking, Lift","Air-Cond, Cooking Allowed",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100652521,D'Aman Residences,2013,1099,115,1,3,2,2,1076,2,"Squash Court, Jogging Track, Multipurpose hall, Security, Swimming Pool, Gymnasium, Playground, Minimart, Club house, Tennis Court, Sauna, Barbeque area, Lift, Parking","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
100834617,Empire City,2015,1100,95,1,1,2,1,952,2,"Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
100259484,Plaza Indah,Unknown,1050,104,1,3,2,2,947,0,"Security, Parking, Lift, Playground, Swimming Pool, Barbeque area, Multipurpose hall, Minimart","Cooking Allowed, Washing Machine, Near KTM/LRT",2,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
100421355,Koi Kinrara,Unknown,1650,115,1,3,1,2,1063,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Washing Machine",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
98247557,Unknown,Unknown,1300,82,1,3,1,2,905,2,"Parking, Security, Lift, Playground, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",2,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
100834462,Lagoon Perdana,2021,900,113,1,3,1,2,850,1,"Playground, Swimming Pool, Security, Gymnasium, Multipurpose hall","Cooking Allowed, Air-Cond, Near KTM/LRT",2,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
98657827,Venice Hill,2000,1300,92,1,9,1,2,1538,2,"Parking, Playground, Sauna, Security, Swimming Pool, Gymnasium, Minimart, Multipurpose hall, Barbeque area, Lift, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
100834368,Impian Baiduri,Unknown,750,113,1,3,0,1,700,2,"Parking, Lift, Playground, Minimart","Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
100834458,Subang Soho (One Soho),2011,1600,132,1,1,1,1,685,0,"Gymnasium, Swimming Pool, Security, Playground, Barbeque area, Parking, Lift, Minimart, Multipurpose hall","Air-Cond, Internet, Cooking Allowed, Washing Machine, Near KTM/LRT",2,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
100834428,Palm Hill Residence,2020,1200,104,1,3,2,2,1083,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
100834555,Suria Residence @ Bandar Mahkota Cheras,2015,1400,92,1,3,2,2,1247,2,"Parking, Minimart, Swimming Pool, Security","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
99624183,Apartment Permai (Damansara Damai),Unknown,999,94,1,3,1,2,680,2,"Security, Minimart, Playground, Gymnasium, Parking","Cooking Allowed, Near KTM/LRT",2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
98953363,Apartment Permai (Damansara Damai),Unknown,750,94,1,3,2,2,680,2,"Parking, Security, Playground, Minimart, Jogging Track","Cooking Allowed, Near KTM/LRT",2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
99128374,Casa Suria,2010,1050,92,1,4,0,3,1290,2,"Playground, Security, Barbeque area, Jogging Track, Parking, Minimart, Swimming Pool, Gymnasium",Cooking Allowed,2,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
100834140,Subang Soho (One Soho),2011,1400,132,1,1,2,1,685,0,"Gymnasium, Swimming Pool, Security, Playground, Barbeque area, Lift, Parking, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
100834026,Flexis @ One South,2015,1500,128,1,1,0,1,450,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100834010,Mahkota Garden Residence Condominium,Unknown,1600,78,1,4,0,2,1396,0,"Gymnasium, Swimming Pool, Squash Court, Sauna, Multipurpose hall, Parking, Playground, Jogging Track, Club house, Security, Tennis Court, Barbeque area, Minimart, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100834041,Traders Garden @ Cheras Selatan,2022,750,92,1,2,0,2,604,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100789623,Empire City,2015,1000,95,1,1,0,1,448,2,"Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
99937645,"Empire City, Colonial Loft",2015,1200,113,2,1,0,2,952,2,"Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
100694872,Empire City Halo Sunday,2015,900,113,1,1,0,1,448,0,"Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
100694849,Empire City,2015,950,95,1,1,0,1,466,2,"Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
100834207,Paramount Utropolis,2020,1200,130,1,1,1,1,477,0,"Swimming Pool, Security, Gymnasium, Parking, Lift, Playground, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
100833900,Citadines DPulze Cyberjaya,Unknown,1500,93,1,2,2,3,676,0,"Lift, Parking, Security, Swimming Pool, Playground, Sauna, Gymnasium, Minimart, Club house, Multipurpose hall, Jogging Track, Tennis Court, Squash Court, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
100658850,Suria Putra,2018,1600,133,1,3,1,2,1050,2,"Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Playground, Parking","Air-Cond, Cooking Allowed",2,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0
100612734,SD Apartments,1996,1100,81,1,3,0,2,811,2,"Parking, Barbeque area, Playground, Security, Minimart","Air-Cond, Cooking Allowed",2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
100833881,Subang Soho (One Soho),2011,1700,132,1,1,2,1,880,0,"Security, Gymnasium, Barbeque area, Playground, Swimming Pool, Lift, Parking, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1
100834000,Hijauan Heights,2016,1800,104,1,4,2,2,1127,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
100833983,Main Place Residence,2014,1500,134,1,2,0,1,615,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",2,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
100833973,Sri Dahlia Apartment,2004,600,115,1,3,0,2,680,1,"Playground, Minimart",Cooking Allowed,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
100645901,Traders Garden @ Cheras Selatan,2022,2000,92,1,2,0,2,604,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100833964,Residensi Kajang Utama,2019,1450,104,1,3,2,2,1023,0,"Barbeque area, Multipurpose hall, Club house, Swimming Pool, Jogging Track, Sauna, Parking, Gymnasium, Tennis Court, Squash Court, Security, Playground","Washing Machine, Cooking Allowed",2,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
100833770,Oasis 1 @ Mutiara Heights,2018,1300,104,1,3,2,2,1250,2,"Multipurpose hall, Playground, Swimming Pool, Jogging Track, Gymnasium, Security","Air-Cond, Cooking Allowed",2,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0
100833524,Sri Sunway Apartment,2002,1300,115,1,2,1,2,800,0,"Playground, Parking, Security, Swimming Pool, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1
100419858,Pangsapuri Segar Perdana,Unknown,750,92,1,3,0,2,860,1,"Parking, Security, Playground",Cooking Allowed,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
100833693,Pangsapuri Baiduri (Seksyen 7 Shah Alam),Unknown,900,130,1,3,0,2,900,2,"Minimart, Parking, Security, Playground","Cooking Allowed, Washing Machine",2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
100691389,Traders Garden @ Cheras Selatan,2022,1500,92,1,2,0,2,604,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100636904,Traders Garden @ Cheras Selatan,2022,1500,92,1,3,2,2,773,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100627970,Traders Garden @ Cheras Selatan,2022,1300,92,1,2,0,2,604,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Cooking Allowed, Near KTM/LRT, Internet",2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
100664154,Green Acre Park,2001,1000,104,1,3,1,2,1020,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Cooking Allowed, Internet, Near KTM/LRT",2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
100587613,Suria Residence @ Bandar Mahkota Cheras,2015,950,92,1,3,2,2,1200,1,"Security, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
100833588,Calisa Residences,2015,950,115,1,3,1,2,883,1,"Parking, Security, Lift",Cooking Allowed,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
100763173,Residensi Idaman Abadi Fasa 1&2,Unknown,1300,104,1,3,2,3,1022,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed",2,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
100833247,Ceria,Unknown,850,105,1,3,1,2,750,1,"Parking, Security, Playground",Cooking Allowed,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
100833246,Taman Tun Teja,Unknown,800,121,0,3,1,2,800,1,"Parking, Security, Lift, Playground",Cooking Allowed,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
100833287,Taman Topaz,2013,650,98,1,3,0,2,814,1,"Playground, Parking, Security, Lift",Cooking Allowed,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
99742871,Mutiara Ville @ Cyberjaya,2013,1500,93,1,3,0,2,1000,0,"Swimming Pool, Minimart, Gymnasium, Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1
96738787,Garden Plaza @ Garden Residence,2015,950,93,1,1,0,1,450,0,"Swimming Pool, Gymnasium, Multipurpose hall","Air-Cond, Near KTM/LRT, Washing Machine",2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
97754003,"Sky Park, Cyberjaya",2017,1300,93,1,2,0,2,900,0,"Security, Lift, Swimming Pool, Playground, Gymnasium, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet",2,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1
100833190,Putra Indah Apartment,Unknown,850,128,1,4,1,2,864,2,Playground,"Cooking Allowed, Washing Machine",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100833177,Garden Plaza @ Garden Residence,2015,1300,93,1,2,1,2,700,0,"Gymnasium, Multipurpose hall, Swimming Pool, Lift, Parking, Security, Playground","Air-Cond, Washing Machine, Near KTM/LRT",2,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
100833176,Aster Residence Cheras,2021,2800,65,1,3,2,2,850,0,"Barbeque area, Gymnasium, Playground, Swimming Pool, Security, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
100453327,i-Soho @ i-City,2017,1200,130,1,1,0,1,465,2,"Security, Swimming Pool, Gymnasium, Lift","Air-Cond, Cooking Allowed",2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
100677048,Centrus SoHo 1 @ Cyberjaya,2015,1200,93,1,1,1,1,450,0,"Security, Playground, Swimming Pool, Sauna, Barbeque area, Gymnasium, Parking, Lift, Minimart","Air-Cond, Washing Machine, Internet, Cooking Allowed",2,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
100662292,The Place @ Cyberjaya,2014,900,93,1,1,0,1,549,0,"Parking, Security, Lift, Minimart",Air-Cond,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
100832993,Pangsapuri Danaumas,Unknown,1299,130,1,3,2,3,815,1,"Sauna, Minimart, Security, Parking, Swimming Pool",Cooking Allowed,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
100832948,Puri Aiyu,2006,1299,130,1,3,1,2,912,2,"Gymnasium, Security, Playground, Parking, Minimart, Tennis Court, Swimming Pool",Cooking Allowed,2,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0
98685811,Horizon Suites,2022,699,98,1,1,1,1,250,0,"Parking, Minimart, Swimming Pool, Gymnasium, Sauna, Squash Court, Security, Playground, Lift","Air-Cond, Cooking Allowed",2,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0
98749753,Suria Residence @ Bandar Mahkota Cheras,2015,950,92,1,3,2,2,1200,1,"Minimart, Swimming Pool, Parking, Security",Near KTM/LRT,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
99814845,Vista Hatamas Apartment @ Bukit Hatamas,Unknown,1000,92,1,3,0,2,851,2,"Jogging Track, Parking, Security, Lift, Playground, Multipurpose hall",Air-Cond,2,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
100641762,Hyve,Unknown,2000,93,1,3,0,2,770,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
100833045,Taman Medan Cahaya,Unknown,850,113,0,3,0,2,700,1,"Lift, Minimart, Playground","Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
100518509,Angsana Apartment (USJ 1),Unknown,750,132,1,3,0,2,657,1,"Parking, Lift, Minimart","Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100274125,Apartment Taman Putra Impian,Unknown,1300,85,1,3,0,3,1044,0,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",2,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1
100131234,Pangsapuri Cendana,Unknown,1000,130,1,3,1,2,850,2,"Parking, Playground, Security","Air-Cond, Cooking Allowed",2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
100832837,Symphony Tower,2018,1700,73,1,3,2,2,1114,0,"Swimming Pool, Jogging Track, Parking, Gymnasium, Multipurpose hall, Security, Sauna, Barbeque area, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine",2,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1
100832682,Seroja Apartment,Unknown,850,129,1,3,0,2,682,1,"Playground, Parking",Cooking Allowed,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100832809,Flexis @ One South,2015,1350,128,1,1,1,1,480,0,"Sauna, Multipurpose hall, Parking, Security, Lift, Jogging Track, Barbeque area, Playground, Swimming Pool, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
99871742,The Astaria,Unknown,1300,71,1,3,1,2,998,0,"Swimming Pool, Tennis Court, Security, Playground, Parking, Gymnasium, Minimart, Jogging Track, Squash Court, Lift, Multipurpose hall, Club house, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
99558938,Residensi Zamrud @ Kajang,2019,1200,104,1,3,0,2,950,2,"Parking, Gymnasium, Lift, Playground, Security, Swimming Pool",Cooking Allowed,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
100832747,Parkland Residence,2014,1500,92,1,1,1,1,551,0,"Sauna, Parking, Barbeque area, Multipurpose hall, Security, Jogging Track, Playground, Swimming Pool, Gymnasium, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
100832741,Desa Mentari,Unknown,1000,113,1,3,0,2,770,2,"Minimart, Playground, Lift, Security, Swimming Pool",Air-Cond,2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
100832379,Puncak Nusa Kelana,Unknown,2000,113,1,3,1,2,1000,2,"Parking, Swimming Pool, Squash Court, Minimart, Gymnasium, Security, Playground, Lift","Cooking Allowed, Air-Cond, Washing Machine, Near KTM/LRT",2,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1
100758730,Shaftsbury Residence,Unknown,1100,93,1,1,1,1,639,2,"Parking, Security, Jogging Track, Multipurpose hall, Club house, Playground, Swimming Pool, Minimart, Tennis Court, Sauna, Gymnasium, Lift","Air-Cond, Cooking Allowed",2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
100832278,Alpha Arena Apartment,Unknown,750,67,1,3,0,2,1050,1,Minimart,Cooking Allowed,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98880307,V-Residensi 5,2021,1500,87,1,3,3,3,1243,2,"Parking, Security, Swimming Pool, Lift","Air-Cond, Cooking Allowed",2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
100065979,Amara Service Residences,2014,1099,87,1,3,2,2,1012,2,"Gymnasium, Sauna, Security, Playground, Minimart, Swimming Pool, Barbeque area, Parking, Lift, Multipurpose hall","Cooking Allowed, Near KTM/LRT",2,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0
100832515,D'Aman Residences,2013,1250,115,1,3,2,2,1076,2,"Playground, Squash Court, Jogging Track, Security, Gymnasium, Swimming Pool, Multipurpose hall, Parking, Lift, Sauna, Barbeque area, Minimart, Tennis Court","Air-Cond, Near KTM/LRT, Cooking Allowed",2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
100832504,Banjaria Court,2010,1700,87,1,3,1,2,991,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1
100335778,Pangsapuri Kayangan,Unknown,1250,83,1,3,1,2,1033,2,"Playground, Security, Parking, Swimming Pool, Lift, Minimart","Cooking Allowed, Near KTM/LRT",2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
100832481,Kenaria Condominium,Unknown,780,104,1,3,1,2,850,1,"Squash Court, Tennis Court, Jogging Track, Sauna, Barbeque area, Multipurpose hall","Cooking Allowed, Air-Cond, Internet",2,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
100832239,Mirage By The Lake,2014,1500,93,1,2,0,2,1184,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
100832206,Pelangi Damansara,2003,1750,108,1,3,1,2,950,0,"Swimming Pool, Security, Minimart, Parking, Lift, Playground, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",2,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
100832181,Palm Spring @ Damansara,2005,1600,108,1,3,1,2,1023,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
100832462,The Trees Damansara,2020,1700,95,1,3,2,2,1025,2,"Parking, Security, Minimart, Playground, Lift, Tennis Court, Squash Court, Sauna, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1
100832431,Bayu Puteri,2004,1300,113,1,3,1,2,850,1,"Parking, Security, Swimming Pool, Minimart, Playground, Barbeque area, Gymnasium, Sauna, Tennis Court, Lift","Cooking Allowed, Near KTM/LRT",2,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0
100832426,I Residence @ Kota Damansara,Unknown,2400,108,1,3,2,2,1250,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
100832036,Impian Heights,1999,1500,115,1,3,1,2,1100,0,"Security, Minimart, Gymnasium, Lift, Sauna, Parking, Swimming Pool, Barbeque area, Club house, Tennis Court, Jogging Track, Multipurpose hall, Playground, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
99587235,Vista Pinggiran,2004,900,128,1,3,1,2,850,2,"Barbeque area, Minimart, Swimming Pool, Gymnasium, Security, Playground, Parking, Lift",Cooking Allowed,2,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
100831774,Landmark Residence,2019,1800,104,1,3,2,2,1163,0,"Swimming Pool, Lift, Sauna, Playground, Security, Minimart, Gymnasium, Jogging Track, Parking","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1
100554813,Maple Residence (Klang),Unknown,2099,107,1,3,2,2,1200,0,"Multipurpose hall, Security, Parking, Lift, Gymnasium, Swimming Pool, Playground","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
100831398,i-Soho @ i-City,2017,1499,130,2,1,1,2,614,2,"Parking, Lift, Swimming Pool, Security, Gymnasium, Jogging Track, Playground","Air-Cond, Cooking Allowed, Washing Machine, Internet",2,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1
100831469,Taman Ampang Mewah Flat,Unknown,700,71,0,3,1,1,650,1,Parking,"Cooking Allowed, Near KTM/LRT",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100831232,Galleria Equine Park,2016,1400,128,1,3,2,2,890,1,"Parking, Playground, Gymnasium, Barbeque area, Multipurpose hall, Security, Swimming Pool, Lift, Minimart","Air-Cond, Near KTM/LRT, Cooking Allowed",2,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
100831603,Vista Perdana (Kajang),Unknown,500,104,1,3,0,2,754,1,Playground,Cooking Allowed,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100831565,The Domain @ NeoCyber,2009,800,93,1,2,1,1,550,0,"Playground, Minimart, Security, Gymnasium, Lift, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
100831561,Trefoil,2015,1199,129,1,1,1,1,486,0,"Security, Parking, Gymnasium, Lift, Sauna, Jogging Track, Barbeque area, Swimming Pool, Playground, Minimart","Air-Cond, Cooking Allowed, Internet",2,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0
100831515,Pangsapuri Merak (Shah Alam),Unknown,900,130,1,3,1,2,850,1,"Parking, Security, Playground, Minimart, Multipurpose hall","Cooking Allowed, Near KTM/LRT",2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
